UniprotID,Protein_Accession
Q06506,NP_015463.1
Q06506,NM_001184234.1
Q08746,NP_014937.1
Q08746,NM_001183713.1
P25381,NP_009974.1
P25381,NM_001178759.1
P40042,NP_010988.1
P40042,NM_001178957.1
P40470,NP_012139.1
P40470,NM_001179475.1
Q3E811,NP_878128.1
Q3E811,NM_001184566.1
P43607,NP_116689.1
P43607,NM_001179997.1
P53117,NP_011369.1
P53117,NM_001181011.1
Q08219,NP_014594.2
Q08219,NM_001183302.1
Q08745,NP_014936.1
Q08745,NM_001183712.1
P46784,NP_013957.1
P46784,NM_001182737.1
P0CX47,NP_009604.1
P0CX47,NM_001178396.1
P0CX47,NP_010308.3
P0CX47,NM_001180333.3
P0CX48,NP_009604.1
P0CX48,NM_001178396.1
P0CX48,NP_010308.3
P0CX48,NM_001180333.3
P48589,NP_015014.3
P48589,NM_001183789.3
P05756,NP_010349.3
P05756,NM_001180372.3
P06367,NP_009960.2
P06367,NM_001178745.1
P39516,NP_012344.1
P39516,NM_001181624.1
Q01855,NP_014602.1
Q01855,NM_001183294.1
P0CX51,NP_010200.1
P0CX51,NM_001180142.1
P0CX51,NP_013863.2
P0CX51,NM_001182645.1
P0CX52,NP_010200.1
P0CX52,NM_001180142.1
P0CX52,NP_013863.2
P0CX52,NM_001182645.1
P02407,NP_013688.1
P02407,NM_001182382.1
P14127,NP_010735.3
P14127,NM_001180755.3
P0CX55,NP_010738.1
P0CX55,NM_001180758.1
P0CX55,NP_013686.1
P0CX55,NM_001182384.1
P0CX56,NP_010738.1
P0CX56,NM_001180758.1
P0CX56,NP_013686.1
P0CX56,NM_001182384.1
P07280,NP_014520.1
P07280,NM_001183375.1
P07281,NP_014097.1
P07281,NM_001183140.1
P38701,NP_011848.1
P38701,NM_001179095.1
P0C0V8,NP_012983.3
P0C0V8,NM_001179847.3
Q3E754,NP_012399.1
Q3E754,NM_001181569.1
P0C0W1,NP_012345.1
P0C0W1,NM_001181623.1
Q3E7Y3,NP_013471.1
Q3E7Y3,NM_001182256.1
P0CX29,NP_011633.3
P0CX29,NM_001181247.3
P0CX29,NP_015457.1
P0CX29,NM_001184229.1
P0CX30,NP_011633.3
P0CX30,NM_001181247.3
P0CX30,NP_015457.1
P0CX30,NM_001184229.1
P0CX31,NP_010997.3
P0CX31,NM_001178965.3
P0CX31,NP_012195.1
P0CX31,NM_001179419.1
P0CX32,NP_010997.3
P0CX32,NM_001178965.3
P0CX32,NP_012195.1
P0CX32,NM_001179419.1
Q3E792,NP_011541.1
Q3E792,NM_001181156.1
P0C0T4,NP_013437.1
P0C0T4,NM_001182222.1
P39938,NP_011326.1
P39938,NM_001181054.1
P39939,NP_011057.1
P39939,NM_001179021.1
P35997,NP_012766.1
P35997,NM_001179722.1
P38711,NP_011885.1
P38711,NM_001179151.1
Q3E7X9,NP_014810.1
Q3E7X9,NM_001183586.1
P0C0X0,NP_013366.1
P0C0X0,NM_001182151.1
P41057,NP_013492.3
P41057,NM_001182277.3
P41058,NP_010222.1
P41058,NM_001180120.1
P25443,NP_011392.1
P25443,NM_001180988.1
P0CX33,NP_013390.1
P0CX33,NM_001182175.1
P0CX33,NP_014825.3
P0CX33,NM_001183601.3
P0CX34,NP_013390.1
P0CX34,NM_001182175.1
P0CX34,NP_014825.3
P0CX34,NM_001183601.3
P05759,NP_013268.1
P05759,NM_001182054.1
P33442,NP_013546.1
P33442,NM_001182329.1
P23248,NP_013648.1
P23248,NM_001182422.1
P05750,NP_014221.3
P05750,NM_001183016.3
P0CX35,NP_012073.1
P0CX35,NM_001179334.1
P0CX35,NP_012679.3
P0CX35,NM_001181803.3
P0CX36,NP_012073.1
P0CX36,NM_001179334.1
P0CX36,NP_012679.3
P0CX36,NM_001181803.3
P26783,NP_012657.1
P26783,NM_001181781.1
P0CX37,NP_009740.3
P0CX37,NM_001178529.3
P0CX37,NP_015235.1
P0CX37,NM_001183904.1
P0CX38,NP_009740.3
P0CX38,NM_001178529.3
P0CX38,NP_015235.1
P0CX38,NM_001183904.1
P26786,NP_014739.1
P26786,NM_001183515.1
P48164,NP_014303.3
P48164,NM_001182934.3
P0CX39,NP_009481.1
P0CX39,NM_001178312.1
P0CX39,NP_011028.1
P0CX39,NM_001178993.1
P0CX40,NP_009481.1
P0CX40,NM_001178312.1
P0CX40,NP_011028.1
P0CX40,NM_001178993.1
O13516,NP_015244.1
O13516,NM_001183895.1
P05755,NP_009748.3
P05755,NM_001178537.3
Q08932,NP_015131.1
Q08932,NM_001184007.1
Q05942,NP_013322.1
Q05942,NM_001182108.1
Q08417,NP_014692.1
Q08417,NM_001183468.1
P53236,NP_011570.1
P53236,NM_001181185.1
Q06488,NP_013461.1
Q06488,NM_001182246.1
P38781,NP_011923.2
P38781,NM_001179186.2
Q06639,NP_010589.3
Q06639,NM_001180611.3
Q02206,NP_012933.4
Q02206,NM_001179798.4
Q07979,NP_013133.1
Q07979,NM_001181920.1
P25632,NP_009981.1
P25632,NM_001178766.1
P32832,NP_013809.1
P32832,NM_001182591.1
P43609,NP_116695.3
P43609,NM_001180002.3
Q03124,NP_013579.1
Q03124,NM_001182490.1
Q04693,NP_013663.1
Q04693,NM_001182407.1
Q05043,NP_013743.1
Q05043,NM_001182526.1
P46974,NP_012661.3
P46974,NM_001181785.3
P40033,NP_010970.4
P40033,NM_001178941.3
Q03430,NP_010782.4
Q03430,NM_001180802.3
P40018,NP_010946.3
P40018,NM_001178920.3
Q03516,NP_013993.1
Q03516,NM_001182773.1
P39940,NP_011051.3
P39940,NM_001179015.3
P13856,NP_011668.3
P13856,NM_001181281.3
P32905,NP_011730.1
P32905,NM_001181343.1
P46654,NP_013149.1
P46654,NM_001181935.1
P10662,NP_010634.3
P10662,NM_001180655.3
P10663,NP_015492.1
P10663,NM_001184263.1
P32902,NP_011859.1
P32902,NM_001179084.1
P33759,NP_009810.3
P33759,NM_001178599.3
P28778,NP_012923.3
P28778,NM_001179569.3
P47150,NP_012647.1
P47150,NM_001181771.1
Q03799,NP_013879.1
Q03799,NM_001182661.1
P38120,NP_009704.1
P38120,NM_001178494.1
P53330,NP_011791.4
P53330,NM_001181404.3
Q05543,NP_010575.1
Q05543,NM_001180597.1
P40063,NP_011030.3
P40063,NM_001178995.3
P40161,NP_014193.1
P40161,NM_001183044.1
P38850,NP_012024.1
P38850,NM_001179285.1
Q07794,NP_013099.1
Q07794,NM_001181822.1
Q03201,NP_010326.1
Q03201,NM_001180349.1
P53732,NP_014434.1
P53732,NM_001183213.1
P12686,NP_011598.3
P12686,NM_001181213.3
Q02608,NP_015312.1
Q02608,NM_001183827.1
Q03246,NP_013913.1
Q03246,NM_001182694.1
P42847,NP_014093.1
P42847,NM_001183144.1
P53733,NP_014435.3
P53733,NM_001183214.3
P38175,NP_009463.1
P38175,NM_001178330.1
P36056,NP_012767.1
P36056,NM_001179721.1
Q01163,NP_011386.2
Q01163,NM_001180994.2
Q03976,NP_010460.1
Q03976,NM_001180482.1
P40496,NP_012173.3
P40496,NM_001179441.3
P47141,NP_012635.1
P47141,NM_001181759.1
P53305,NP_011731.3
P53305,NM_001181344.3
P21771,NP_010624.3
P21771,NM_001180645.3
P19955,NP_116707.3
P19955,NM_001180014.3
P53292,NP_011681.1
P53292,NM_001181294.1
Q02950,NP_015207.1
Q02950,NM_001183932.1
P53047,NP_011729.1
P53047,NM_001181342.1
Q08281,NP_014503.2
Q08281,NM_001183392.2
P53850,NP_014145.1
P53850,NM_001183092.1
Q12108,NP_014761.1
Q12108,NM_001183537.1
O14464,NP_015141.1
O14464,NM_001184317.1
P53064,NP_011270.1
P53064,NM_001181110.1
P32607,NP_014574.1
P32607,NM_001183322.1
P32608,NP_011262.1
P32608,NM_001181118.1
P38165,NP_009447.1
P38165,NM_001178343.1
Q12100,NP_010259.1
Q12100,NM_001180084.1
Q04947,NP_010519.3
Q04947,NM_001180541.3
Q12443,NP_010077.1
Q12443,NM_001180264.1
Q12751,NP_013910.1
Q12751,NM_001182691.1
P17558,NP_014801.1
P17558,NM_001183577.1
P40084,NP_011066.3
P40084,NM_001179029.3
Q12378,NP_010351.1
Q12378,NM_001180374.1
P40962,NP_014720.1
P40962,NM_001183496.1
P53289,NP_011677.3
P53289,NM_001181290.3
Q00916,NP_012203.1
Q00916,NM_001179411.1
P32605,NP_009677.1
P32605,NM_001178467.1
Q05900,NP_013401.1
Q05900,NM_001182186.1
Q08963,NP_015111.1
Q08963,NM_001184027.1
Q03919,NP_010423.4
Q03919,NM_001180446.3
Q12234,NP_014859.3
Q12234,NM_001183635.3
Q12242,NP_014781.1
Q12242,NM_001183557.1
Q03940,NP_010476.1
Q03940,NM_001180498.1
Q12464,NP_015089.1
Q12464,NM_001184049.1
Q12330,NP_014802.3
Q12330,NM_001183578.3
P54999,NP_015508.1
P54999,NM_001184279.1
P40204,NP_116636.1
P40204,NM_001180864.1
P25343,NP_009935.1
P25343,NM_001178722.1
P39743,NP_010676.1
P39743,NM_001180696.1
P38255,NP_009653.2
P38255,NM_001178443.1
Q07458,NP_010207.1
Q07458,NM_001180135.1
Q07534,NP_010164.1
Q07534,NM_001180178.1
P43612,NP_116698.3
P43612,NM_001180005.2
P40856,NP_012437.1
P40856,NM_001181531.1
P36123,NP_012953.2
P36123,NM_001179818.2
P32368,NP_012710.1
P32368,NM_001179777.1
P46674,NP_010443.3
P46674,NM_001180466.3
P17121,NP_010677.1
P17121,NM_001180697.1
P43589,NP_116660.1
P43589,NM_001179970.1
P89114,NP_011947.2
P89114,NM_001180026.1
P38352,NP_009839.4
P38352,NM_001178628.3
P20840,NP_012537.1
P20840,NM_001181661.1
P39954,NP_010961.3
P39954,NM_001178934.3
P38990,NP_011055.3
P38990,NM_001179019.3
P14693,NP_011951.1
P14693,NM_001179213.1
P50110,NP_013776.1
P50110,NM_001182558.1
Q08986,NP_015049.1
Q08986,NM_001184088.1
Q08985,NP_015050.1
Q08985,NM_001184087.1
P53969,NP_014372.1
P53969,NM_001182865.1
P22470,NP_010427.3
P22470,NM_001180450.3
P39955,NP_010966.1
P39955,NM_001178938.1
P38429,NP_013990.1
P38429,NM_001182770.1
P53036,NP_011285.1
P53036,NM_001181095.1
P20606,NP_015106.1
P20606,NM_001184032.1
Q12136,NP_010128.1
Q12136,NM_001180213.1
P40963,NP_013846.1
P40963,NM_001182628.1
P34218,NP_009501.1
P34218,NM_001178292.1
Q04003,NP_010467.1
Q04003,NM_001180489.1
Q99314,NP_014856.1
Q99314,NM_001183632.1
P39735,NP_009375.1
P39735,NM_001178172.1
P53324,NP_011779.3
P53324,NM_001181392.3
P28707,NP_012805.1
P28707,NM_001179683.1
P38814,NP_011971.1
P38814,NM_001179233.1
P42223,NP_010638.3
P42223,NM_001180659.3
P06105,NP_012455.1
P06105,NM_001181513.1
P32915,NP_013482.1
P32915,NM_001182267.1
P35179,NP_010371.1
P35179,NM_001180394.1
P52870,NP_011011.3
P52870,NM_001180032.3
P52871,NP_010936.1
P52871,NM_001180031.1
Q12158,NP_010281.1
Q12158,NM_001180062.1
Q04002,NP_010466.3
Q04002,NM_001180488.3
P40541,NP_012238.1
P40541,NM_001179376.1
P40090,NP_011074.3
P40090,NM_001179037.3
P34758,NP_014974.3
P34758,NM_001183749.3
P45978,NP_015454.1
P45978,NM_001184226.1
P03882,NP_009324.1
P03882,NC_001224.1
P03878,NP_009307.2
P03878,NC_001224.1
P03877,NP_009308.2
P03877,NC_001224.1
Q9ZZX1,NP_009306.1
Q9ZZX1,NC_001224.1
P11792,NP_012075.1
P11792,NM_001179336.1
P25303,NP_013941.2
P25303,NM_001182721.1
Q12334,NP_010142.2
Q12334,NM_001180199.1
P32564,NP_011563.1
P32564,NM_001181178.1
P23833,NP_009593.1
P23833,NM_001178385.1
P38072,NP_009580.1
P38072,NM_001178372.1
Q08873,NP_015012.3
Q08873,NM_001183787.3
Q6Q595,NP_009461.2
Q6Q595,NM_001184321.1
P40075,NP_011046.3
P40075,NM_001179010.3
P53012,NP_011389.3
P53012,NM_001180991.3
Q03529,NP_013999.1
Q03529,NM_001182779.1
Q04951,NP_014035.1
Q04951,NM_001182815.1
P53189,NP_011487.3
P53189,NM_001180893.3
P53334,NP_011795.1
P53334,NM_001181408.1
P53009,NP_011432.1
P53009,NM_001180948.1
P53313,NP_011761.3
P53313,NM_001181374.3
Q03323,NP_010757.3
Q03323,NM_001180777.3
P39983,NP_010857.1
P39983,NM_001178872.1
P33421,NP_012781.1
P33421,NM_001179707.1
Q00711,NP_012774.1
Q00711,NM_001179714.1
P21801,NP_013059.1
P21801,NM_001181861.1
Q3E785,NP_076888.3
Q3E785,NM_001184471.3
Q08230,NP_014570.1
Q08230,NM_001183326.1
Q04401,NP_010799.3
Q04401,NM_001180819.3
P38345,NP_009828.2
P38345,NM_001178617.1
P47052,NP_012490.1
P47052,NM_001181478.1
P38804,NP_011955.1
P38804,NM_001179217.1
Q07953,NP_013122.1
Q07953,NM_001181909.1
P40479,NP_012153.1
P40479,NM_001179461.1
P36047,NP_012728.1
P36047,NM_001179759.1
P53172,NP_011459.2
P53172,NM_001180921.2
P38314,NP_009773.1
P38314,NM_001178562.1
P40505,NP_012182.1
P40505,NM_001179432.1
P53078,NP_011291.1
P53078,NM_001181089.1
P38164,NP_009446.2
P38164,NM_001178344.1
Q06245,NP_013267.1
Q06245,NM_001182053.1
P15367,NP_012288.1
P15367,NM_001179544.1
P11655,NP_014423.1
P11655,NM_001183203.1
Q04491,NP_013309.1
Q04491,NM_001182095.1
P24280,NP_013796.1
P24280,NM_001182578.1
P22224,NP_011281.1
P22224,NM_001181099.1
P48415,NP_015240.1
P48415,NM_001183899.1
P32602,NP_009503.1
P32602,NM_001178290.1
P18759,NP_009636.3
P18759,NM_001178428.3
P30619,NP_010448.1
P30619,NM_001180471.1
P28791,NP_010786.3
P28791,NM_001180806.3
P22214,NP_013370.1
P22214,NM_001182155.1
P15303,NP_015507.1
P15303,NM_001184278.1
P40482,NP_012157.3
P40482,NM_001179457.3
P17065,NP_014127.1
P17065,NM_001183110.1
P38968,NP_010086.2
P38968,NM_001180255.2
Q12745,NP_013545.3
Q12745,NM_001182328.3
P33332,NP_010924.1
P33332,NM_001178899.1
P07560,NP_116650.1
P07560,NM_001179961.1
P20048,NP_013726.1
P20048,NM_001182509.1
P89102,NP_010450.3
P89102,NM_001180473.3
P21825,NP_015231.2
P21825,NM_001183908.1
P14906,NP_014897.1
P14906,NM_001183673.1
P29478,NP_013602.1
P29478,NM_001182467.1
P33754,NP_009730.3
P33754,NM_001178519.3
P32844,NP_012196.1
P32844,NM_001179418.1
P39742,NP_013395.1
P39742,NM_001182180.1
P11075,NP_010454.3
P11075,NM_001180477.3
P32855,NP_015380.1
P32855,NM_001184152.1
P40357,NP_011523.3
P40357,NM_001181138.3
P40316,NP_010398.3
P40316,NM_001180421.3
Q01589,NP_010362.3
Q01589,NM_001180385.3
P25365,NP_009993.1
P25365,NM_001178778.1
Q01590,NP_013126.1
Q01590,NM_001181913.1
P34228,NP_009487.2
P34228,NM_001178306.1
Q04279,NP_013803.1
Q04279,NM_001182586.1
P34250,NP_012817.1
P34250,NM_001179671.1
P53011,NP_011415.1
P53011,NM_001180965.1
Q06058,NP_013508.3
Q06058,NM_001182292.3
Q08968,NP_015102.1
Q08968,NM_001184036.1
O94742,NP_010651.3
O94742,NM_001184328.3
Q04675,NP_013775.2
Q04675,NM_001182557.1
Q00416,NP_013534.3
Q00416,NM_001182318.3
P16658,NP_013206.1
P16658,NM_001181992.1
P39707,NP_009405.1
P39707,NM_001178212.1
Q02825,NP_015242.1
Q02825,NM_001183897.1
P39709,NP_009333.1
P39709,NM_001178208.1
P40510,NP_012191.1
P40510,NM_001179424.1
P40054,NP_011004.3
P40054,NM_001178972.3
P42941,NP_011724.1
P42941,NM_001181337.1
P33330,NP_014827.3
P33330,NM_001183603.3
P38827,NP_011987.1
P38827,NM_001179249.1
P46995,NP_012367.2
P46995,NM_001181601.2
P36124,NP_012954.3
P36124,NM_001179819.3
P42948,NP_012430.1
P42948,NM_001181538.1
P38890,NP_012077.1
P38890,NM_001179338.1
Q12529,NP_015160.1
Q12529,NM_001183979.1
Q99287,NP_014808.1
Q99287,NM_001183584.1
P49955,NP_014015.1
P49955,NM_001182795.1
P53953,NP_014349.1
P53953,NM_001182888.1
P38810,NP_011966.1
P38810,NM_001179228.1
P33303,NP_012629.1
P33303,NM_001181753.1
Q12507,NP_014960.1
Q12507,NM_001183735.1
P40363,NP_012467.1
P40363,NM_001181501.1
Q06168,NP_013425.1
Q06168,NM_001182210.1
P47008,NP_012390.1
P47008,NM_001181578.1
Q12369,NP_013098.1
Q12369,NM_001181823.1
P35735,NP_012873.1
P35735,NM_001179617.1
P20134,NP_014783.4
P20134,NM_001183559.4
Q12314,NP_014664.1
Q12314,NM_001183440.1
P32432,NP_013507.1
P32432,NM_001182291.1
P43682,NP_012919.3
P43682,NM_001180028.3
P38166,NP_009448.1
P38166,NM_001178342.1
Q06132,NP_013440.1
Q06132,NM_001182225.1
P33335,NP_015524.1
P33335,NM_001184295.1
Q03067,NP_015278.1
Q03067,NM_001183861.1
P25554,NP_009917.1
P25554,NM_001178659.1
P53165,NP_011449.1
P53165,NM_001180931.1
P47166,NP_012668.3
P47166,NM_001181792.3
P40561,NP_012266.1
P40561,NM_001179523.1
Q08490,NP_014716.1
Q08490,NM_001183492.1
Q05567,NP_010580.1
Q05567,NM_001180602.1
P35187,NP_013915.1
P35187,NM_001182696.1
Q08446,NP_014700.1
Q08446,NM_001183476.1
Q12118,NP_014649.1
Q12118,NM_001183426.1
P36136,NP_012969.1
P36136,NM_001179833.1
P39000,NP_011022.1
P39000,NM_001178987.1
P53075,NP_011286.1
P53075,NM_001181094.1
P38200,NP_009522.1
P38200,NM_001178271.1
P36068,NP_012792.1
P36068,NM_001179696.1
P38272,NP_009688.3
P38272,NM_001178478.3
P51534,NP_014678.1
P51534,NM_001183454.1
Q04172,NP_010681.1
Q04172,NM_001180701.1
P38337,NP_009817.3
P38337,NM_001178606.3
Q04487,NP_013836.1
Q04487,NM_001182618.1
Q06236,NP_013265.1
Q06236,NM_001182051.1
P40073,NP_011043.1
P40073,NM_001179008.1
P40486,NP_012162.3
P40486,NM_001179452.3
Q02774,NP_010069.1
Q02774,NM_001180272.1
Q07657,NP_010056.1
Q07657,NM_001180285.1
P38751,NP_011857.2
P38751,NM_001179086.1
P38957,NP_010363.1
P38957,NM_001180386.1
P53266,NP_011627.1
P53266,NM_001181241.1
Q12212,NP_014780.3
Q12212,NM_001183556.3
P38634,NP_013180.1
P38634,NM_001181966.1
P38262,NP_009661.1
P38262,NM_001178451.1
Q08199,NP_014611.1
Q08199,NM_001183285.1
P40472,NP_012143.2
P40472,NM_001179471.2
P22579,NP_014639.1
P22579,NM_001183258.1
P50263,NP_013900.1
P50263,NM_001182681.1
P32578,NP_010710.4
P32578,NM_001180730.3
P34164,NP_011307.1
P34164,NM_001181073.2
P38717,NP_014142.1
P38717,NM_001183095.1
P46954,NP_012446.1
P46954,NM_001181522.1
P40210,NP_013860.1
P40210,NM_001182642.1
P21691,NP_013027.4
P21691,NM_001179891.3
P06700,NP_010242.1
P06700,NM_001180101.1
P06701,NP_013547.3
P06701,NM_001182330.3
P11978,NP_010513.1
P11978,NM_001180535.1
P25294,NP_014391.1
P25294,NM_001182846.1
P36024,NP_012998.1
P36024,NM_001179862.1
P39980,NP_010849.3
P39980,NM_001178880.3
P53965,NP_014366.3
P53965,NM_001182871.3
Q04195,NP_010697.3
Q04195,NM_001180717.3
Q12216,NP_014799.1
Q12216,NM_001183575.1
P36169,NP_013026.2
P36169,NM_001179890.1
Q06315,NP_013288.1
Q06315,NM_001182074.1
P32900,NP_012019.1
P32900,NM_001179280.1
P35207,NP_013502.3
P35207,NM_001182286.3
P17883,NP_015515.1
P17883,NM_001184286.1
Q08491,NP_014719.1
Q08491,NM_001183495.1
Q02793,NP_011302.1
Q02793,NM_001181078.1
Q12469,NP_014528.1
Q12469,NM_001183367.1
P33336,NP_011659.3
P33336,NM_001181272.3
P38889,NP_012076.3
P38889,NM_001179337.3
Q02100,NP_014232.1
Q02100,NM_001183005.1
P52286,NP_010615.3
P52286,NM_001180636.3
P42843,NP_014088.1
P42843,NM_001183149.1
Q12505,NP_015299.1
Q12505,NM_001183840.1
P34226,NP_009492.1
P34226,NM_001178301.1
Q03656,NP_013943.1
Q03656,NM_001182723.1
P32790,NP_009546.1
P32790,NM_001178247.1
P33338,NP_014156.2
P33338,NM_001183081.2
P34252,NP_012814.1
P34252,NM_001179674.1
P53135,NP_011402.3
P53135,NM_001180978.3
Q03406,NP_010777.3
Q03406,NM_001180797.3
Q08457,NP_014703.1
Q08457,NM_001183479.1
Q12034,NP_010803.3
Q12034,NM_001180823.3
P54867,NP_014650.1
P54867,NM_001183427.1
P53327,NP_011787.4
P53327,NM_001181400.4
P38283,NP_009714.3
P38283,NM_001178504.3
P53304,NP_011728.3
P53304,NM_001181341.3
Q08581,NP_014838.3
Q08581,NM_001183614.3
P40485,NP_012161.1
P40485,NM_001179453.1
P53955,NP_014351.3
P53955,NM_001182886.3
P38247,NP_009633.3
P38247,NM_001178425.3
P39928,NP_012119.1
P39928,NM_001179495.1
Q3E784,NP_796378.3
Q3E784,NM_001184517.3
Q12232,NP_014797.1
Q12232,NM_001183573.1
P42900,NP_013240.1
P42900,NM_001182026.1
P38241,NP_009621.3
P38241,NM_001178413.3
Q00772,NP_011895.1
Q00772,NM_001179160.1
Q02775,NP_010373.3
Q02775,NM_001180396.3
P38324,NP_009787.3
P38324,NM_001178576.3
Q12098,NP_013236.1
Q12098,NM_001182022.1
P32828,NP_010271.3
P32828,NM_001180072.3
P40072,NP_011041.3
P40072,NM_001179006.3
P53251,NP_011595.3
P53251,NM_001181210.3
P22213,NP_010475.1
P22213,NM_001180497.1
P22215,NP_014952.1
P22215,NM_001183727.1
P40167,NP_014203.1
P40167,NM_001183034.1
Q02651,NP_015298.1
Q02651,NM_001183841.1
Q04658,NP_013645.1
Q04658,NM_001182425.1
P32908,NP_116647.1
P32908,NM_001179958.1
P38989,NP_116687.1
P38989,NM_001179996.2
P47037,NP_012461.1
P47037,NM_001181507.1
Q12267,NP_013187.1
Q12267,NM_001181973.1
Q08204,NP_014608.1
Q08204,NM_001183288.1
Q12749,NP_013487.1
Q12749,NM_001182272.1
Q02260,NP_011588.3
Q02260,NM_001181203.3
Q06217,NP_013377.1
Q06217,NM_001182162.1
P43321,NP_013248.1
P43321,NM_001182034.1
P38925,NP_014519.1
P38925,NM_001183376.1
P38778,NP_011917.1
P38778,NM_001179180.1
Q12078,NP_013134.1
Q12078,NM_001181921.2
P32566,NP_011745.1
P32566,NM_001181358.1
P41808,NP_015379.1
P41808,NM_001184151.1
Q04964,NP_013653.1
Q04964,NM_001182417.1
P38128,NP_009741.3
P38128,NM_001178530.3
Q04174,NP_014792.4
Q04174,NM_001183568.4
Q12306,NP_010798.1
Q12306,NM_001180818.1
P32364,NP_012844.1
P32364,NM_001179645.1
P32909,NP_009731.4
P32909,NM_001178520.3
P36048,NP_012748.1
P36048,NM_001179739.1
Q06091,NP_015426.1
Q06091,NM_001184198.1
P56508,NP_010814.1
P56508,NM_001184329.1
P14359,NP_012384.1
P14359,NM_001181584.1
Q07549,NP_010160.1
Q07549,NM_001180182.1
P48232,NP_014313.1
P48232,NM_001182924.1
P31109,NP_009372.1
P31109,NM_001178175.1
P33328,NP_014972.3
P33328,NM_001183747.3
Q04007,NP_010472.3
Q04007,NM_001180494.3
P38956,NP_010358.3
P38956,NM_001180381.3
P53628,NP_014420.1
P53628,NM_001183200.1
P06782,NP_010765.3
P06782,NM_001180785.3
P22082,NP_014933.3
P22082,NM_001183709.3
P10870,NP_010087.1
P10870,NM_001180254.1
P18480,NP_009848.4
P18480,NM_001178637.4
P18888-1,NP_011838.1
P18888-1,NM_001179105.1
P39929,NP_013125.1
P39929,NM_001181912.1
Q12483,NP_015323.1
Q12483,NM_001183816.1
P46950,NP_011713.1
P46950,NM_001181326.1
P40548,NP_012248.1
P40548,NM_001179366.1
Q03144,NP_013813.1
Q03144,NM_001182595.1
P53823,NP_014065.1
P53823,NM_001183172.1
P43544,NP_116595.1
P43544,NM_001179907.1
Q04902,NP_014055.1
Q04902,NM_001182835.1
P32568,NP_010294.1
P32568,NM_001180319.1
P25357,NP_009962.2
P25357,NM_001178747.1
P53127,NP_011384.1
P53127,NM_001180996.1
P39990,NP_010888.1
P39990,NM_001178841.1
Q12368,NP_010185.1
Q12368,NM_001180157.1
Q03782,NP_010526.1
Q03782,NM_001180548.1
Q12420,NP_014953.3
Q12420,NM_001183728.3
P53207,NP_011527.1
P53207,NM_001181142.1
Q08826,NP_015002.3
Q08826,NM_001183777.3
Q04053,NP_010713.1
Q04053,NM_001180733.1
P47057,NP_012498.1
P47057,NM_001181470.1
Q03148,NP_013814.1
Q03148,NM_001182596.1
P53824,NP_014066.1
P53824,NM_001183171.1
P43545,NP_116596.1
P43545,NM_001179908.1
P00445,NP_012638.1
P00445,NM_001181762.1
P00447,NP_011872.1
P00447,NM_001179138.1
Q08817,NP_014998.3
Q08817,NM_001183773.3
P40317,NP_010289.3
P40317,NM_001180314.3
P53438,NP_013729.1
P53438,NM_001182512.1
P50278,NP_014432.3
P50278,NM_001183211.3
P37262,NP_009999.2
P37262,NM_001178815.1
P38858,NP_012033.2
P38858,NM_001179294.1
P53315,NP_011764.3
P53315,NM_001181377.3
Q05676,NP_058154.3
Q05676,NM_001180854.3
P39543,NP_012343.1
P39543,NM_001181625.1
Q04748,NP_013782.1
Q04748,NM_001182564.1
P53148,NP_011422.1
P53148,NM_001180958.1
P32380,NP_010643.3
P32380,NM_001180664.3
P38282,NP_009710.3
P38282,NM_001178500.3
Q06411,NP_013528.1
Q06411,NM_001182312.1
P23201,NP_013079.1
P23201,NM_001181841.1
P25582,NP_009877.1
P25582,NM_001178698.1
P25808,NP_116654.1
P25808,NM_001179964.1
Q03954,NP_010487.3
Q03954,NM_001180509.3
P46965,NP_012544.1
P46965,NM_001181667.1
Q04477,NP_013835.1
Q04477,NM_001182617.1
P40014,NP_010934.3
P40014,NM_001178909.3
P33419,NP_015201.1
P33419,NM_001183938.1
Q04969,NP_013657.1
Q04969,NM_001182413.1
P36131,NP_012963.3
P36131,NM_001179827.3
Q12133,NP_013167.1
Q12133,NM_001181953.1
P36094,NP_012882.3
P36094,NM_001179608.3
P39723,NP_009352.2
P39723,NM_001178192.2
P38863,NP_012042.1
P38863,NM_001179303.1
P53540,NP_014273.1
P53540,NM_001182964.1
Q12074,NP_015394.1
Q12074,NM_001184166.1
P39986,NP_010883.3
P39986,NM_001178846.3
P50088,NP_011752.4
P50088,NM_001181365.3
Q04398,NP_010792.1
Q04398,NM_001180812.1
Q04438,NP_013825.1
Q04438,NM_001182607.1
P42933,NP_013916.2
P42933,NM_001182697.1
Q06160,NP_013417.3
Q06160,NM_001182202.2
P40092,NP_011077.1
P40092,NM_001179040.1
P38839,NP_012004.1
P38839,NM_001179266.1
P23179,NP_011841.1
P23179,NM_001179102.1
P17123,NP_012022.1
P17123,NM_001179283.1
P23624,NP_011878.1
P23624,NM_001179144.1
P36126,NP_012956.3
P36126,NM_001179821.3
P17122,NP_012023.1
P17122,NM_001179284.1
Q03029,NP_015195.1
Q03029,NM_001183944.1
P53541,NP_014386.2
P53541,NM_001182851.1
Q04359,NP_013730.1
Q04359,NM_001182513.1
P40511,NP_012192.2
P40511,NM_001179423.1
P33757,NP_009809.1
P33757,NM_001178598.1
Q3E752,NP_690847.1
Q3E752,NM_001184516.1
Q03868,NP_010389.3
Q03868,NM_001180412.3
P40031,NP_010965.1
P40031,NM_001178937.1
P45819,NP_011345.3
