UniprotID,Protein_Accession
O15527-4,NP_058214.1
O15527-4,NM_016821.2
O15527-5,NP_058434.1
O15527-5,NM_016826.2
O15527-6,NP_058436.1
O15527-6,NM_016827.2
O15527-7,NP_058437.1
O15527-7,NM_016828.2
O15527-8,NP_058438.1
O15527-8,NM_016829.2
Q15743,NP_001171147.1
Q15743,NM_001177676.1
Q15743,NP_001335366.1
Q15743,NM_001348437.1
Q15743,NP_003476.3
Q15743,NM_003485.3
Q15743,XP_005268167.1
Q15743,XM_005268110.4
Q15743,XP_005268168.1
Q15743,XM_005268111.3
Q15743,XP_005268169.1
Q15743,XM_005268112.3
Q15743,XP_006720325.1
Q15743,XM_006720262.3
Q15743,XP_011535498.1
Q15743,XM_011537196.2
Q15743,XP_011535499.1
Q15743,XM_011537197.2
Q15743,XP_011535500.1
Q15743,XM_011537198.2
Q15743,XP_011535501.1
Q15743,XM_011537199.2
Q5TC84,NP_001311195.1
Q5TC84,NM_001324266.1
Q5TC84,NP_078852.3
Q5TC84,NM_024576.4
Q5TC84,XP_011534419.1
Q5TC84,XM_011536117.2
Q5TC84,XP_011534420.1
Q5TC84,XM_011536118.2
Q5TC84,XP_016866795.1
Q5TC84,XM_017011306.1
O15294-1,NP_858058.1
O15294-1,NM_181672.2
O15294-3,NP_858059.1
O15294-3,NM_181673.2
O15294,XP_016885396.1
O15294,XM_017029907.1
O15294-4,XP_016885397.1
O15294-4,XM_017029908.1
Q8WWZ8-1,NP_689848.1
Q8WWZ8-1,NM_152635.2
Q9NTK5-2,NP_001011708.1
Q9NTK5-2,NM_001011708.2
Q9NTK5-1,NP_037473.3
Q9NTK5-1,NM_013341.4
Q6UWY5,NP_940876.2
Q6UWY5,NM_198474.3
Q6UWY5,XP_005252935.1
Q6UWY5,XM_005252878.4
Q9NRN5-2,NP_001273281.1
Q9NRN5-2,NM_001286352.2
Q9NRN5-1,NP_064575.1
Q9NRN5-1,NM_020190.4
Q9NRN5-2,XP_016857337.1
Q9NRN5-2,XM_017001848.1
Q6UX06,NP_006409.3
Q6UX06,NM_006418.4
Q8TAK6,NP_620450.2
Q8TAK6,NM_138983.2
Q13516,NP_005797.1
Q13516,NM_005806.3
Q13516,XP_005260965.1
Q13516,XM_005260908.1
Q7RTU3,NP_786923.1
Q7RTU3,NM_175747.2
Q68BL7-3,NP_001269644.1
Q68BL7-3,NM_001282715.1
Q68BL7-1,NP_872293.2
Q68BL7-1,NM_182487.3
Q68BL8,NP_001284642.1
Q68BL8,NM_001297713.1
Q68BL8,NP_001334629.1
Q68BL8,NM_001347700.1
Q68BL8-1,NP_056256.1
Q68BL8-1,NM_015441.2
P78380-2,NP_001166103.1
P78380-2,NM_001172632.1
P78380-3,NP_001166104.1
P78380-3,NM_001172633.1
P78380-1,NP_002534.1
P78380-1,NM_002543.3
Q96E52-1,NP_660286.1
Q96E52-1,NM_145243.4
Q99983,NP_005005.1
Q99983,NM_005014.2
P23515,NP_002535.3
P23515,NM_002544.4
P47874,NP_006180.1
P47874,NM_006189.1
P13725,NP_001306037.1
P13725,NM_001319108.1
P13725,NP_065391.1
P13725,NM_020530.5
P0CE72,NP_001091091.1
P0CE72,NM_001097622.1
P0CE72,XP_011513787.1
P0CE72,XM_011515485.2
O95948,NP_004843.2
O95948,NM_004852.2
O60422,NP_001073957.1
O60422,NM_001080488.1
A6NGQ2,NP_001073976.1
A6NGQ2,NM_001080507.2
Q86WS3,NP_776162.2
Q86WS3,NM_173801.4
O60313-1,NP_056375.2
O60313-1,NM_015560.2
O60313-13,NP_570844.1
O60313-13,NM_130831.2
O60313-9,NP_570846.1
O60313-9,NM_130833.2
O60313-11,NP_570847.2
O60313-11,NM_130834.2
O60313-2,NP_570849.2
O60313-2,NM_130836.2
O60313-10,NP_570850.2
O60313-10,NM_130837.2
Q9H6K4-2,NP_001017989.2
Q9H6K4-2,NM_001017989.2
Q9H6K4-1,NP_079412.1
Q9H6K4-1,NM_025136.3
Q96PE5-3,NP_001035191.1
Q96PE5-3,NM_001040102.2
Q96PE5-2,NP_001035192.1
Q96PE5-2,NM_001040103.2
Q96PE5-4,NP_001271249.1
Q96PE5-4,NM_001284320.1
Q96PE5,NP_001271250.1
Q96PE5,NM_001284321.1
Q96PE5-2,NP_001271251.1
Q96PE5-2,NM_001284322.1
Q96PE5-2,NP_001271252.1
Q96PE5-2,NM_001284323.1
Q96PE5-2,NP_001271253.1
Q96PE5-2,NM_001284324.1
Q96PE5,NP_001271255.1
Q96PE5,NM_001284326.1
Q96PE5,NP_001271256.1
Q96PE5,NM_001284327.1
Q96PE5-1,NP_149984.1
Q96PE5-1,NM_033207.4
Q14982-2,NP_001012393.1
Q14982-2,NM_001012393.2
Q14982-4,NP_001306032.1
Q14982-4,NM_001319103.1
Q14982,NP_001306033.1
Q14982,NM_001319104.1
Q14982-3,NP_001306034.1
Q14982-3,NM_001319105.1
Q14982,NP_001306035.1
Q14982,NM_001319106.1
Q14982-1,NP_002536.1
Q14982-1,NM_002545.4
Q14982-3,XP_011541158.1
Q14982-3,XM_011542856.2
O60890-1,NP_002538.1
O60890-1,NM_002547.2
O60890-1,XP_011529263.1
O60890-1,XM_011530961.1
O14841,NP_060040.1
O14841,NM_017570.4
Q9H1Y3-1,NP_055137.2
Q9H1Y3-1,NM_014322.2
Q9UHM6-2,NP_001025186.1
Q9UHM6-2,NM_001030015.2
Q9UHM6-1,NP_150598.1
Q9UHM6-1,NM_033282.3
Q6U736,NP_859528.1
Q6U736,NM_181744.3
P41143,NP_000902.3
P41143,NM_000911.3
P41145-1,NP_000903.2
P41145-1,NM_000912.4
P41145-2,NP_001269833.1
P41145-2,NM_001282904.1
P41145,NP_001305426.1
P41145,NM_001318497.1
P35372-1,NP_000905.3
P35372-1,NM_000914.4
P35372-5,NP_001008503.2
P35372-5,NM_001008503.2
P35372-2,NP_001008504.2
P35372-2,NM_001008504.3
P35372-3,NP_001008505.2
P35372-3,NM_001008505.2
P35372-10,NP_001138751.1
P35372-10,NM_001145279.3
P35372-12,NP_001138752.1
P35372-12,NM_001145280.3
P35372-13,NP_001138753.1
P35372-13,NM_001145281.2
P35372-7,NP_001138754.1
P35372-7,NM_001145282.2
P35372-8,NP_001138755.1
P35372-8,NM_001145283.2
P35372-4,NP_001138756.1
P35372-4,NM_001145284.3
P35372-11,NP_001138757.1
P35372-11,NM_001145285.2
P35372-9,NP_001138758.1
P35372-9,NM_001145286.2
P35372-12,NP_001138759.1
P35372-12,NM_001145287.2
P35372,NP_001272452.1
P35372,NM_001285523.2
P35372-10,NP_001272453.1
P35372-10,NM_001285524.1
P35372-12,NP_001272455.1
P35372-12,NM_001285526.1
P35372-15,NP_001272456.1
P35372-15,NM_001285527.1
P35372-14,NP_001272457.1
P35372-14,NM_001285528.2
P35372-12,XP_016866395.1
P35372-12,XM_017010906.1
P41146-1,NP_000904.1
P41146-1,NM_000913.5
P41146-1,NP_001186948.1
P41146-1,NM_001200019.1
P41146,NP_001305782.1
P41146,NM_001318853.1
P41146-2,NP_001305783.1
P41146-2,NM_001318854.1
P41146,NP_001305784.1
P41146,NM_001318855.1
P41146-1,NP_872588.1
P41146-1,NM_182647.3
P41146-1,XP_016883343.1
P41146-1,XM_017027854.1
P41146-2,XP_016883344.1
P41146-2,XM_017027855.1
P03999,NP_001699.1
P03999,NM_001708.2
P08100,NP_000530.1
P08100,NM_000539.3
P0DN77,NP_000504.1
P0DN77,NM_000513.2
P0DN77,NP_001041646.1
P0DN77,NM_001048181.2
P0DN77,NP_001316996.1
P0DN77,NM_001330067.1
P0DN77,XP_016855469.1
P0DN77,XM_016999980.1
P0DN78,NP_000504.1
P0DN78,NM_000513.2
P0DN78,NP_001041646.1
P0DN78,NM_001048181.2
P0DN78,NP_001316996.1
P0DN78,NM_001330067.1
P0DN78,XP_016855469.1
P0DN78,XM_016999980.1
P04001,NP_000504.1
P04001,NM_000513.2
P04001,NP_001041646.1
P04001,NM_001048181.2
P04001,NP_001316996.1
P04001,NM_001330067.1
P04001,XP_016855469.1
P04001,XM_016999980.1
P04000,NP_064445.2
P04000,NM_020061.5
O14718,NP_006574.1
O14718,NM_006583.2
Q96CV9-1,NP_001008212.1
Q96CV9-1,NM_001008211.1
Q96CV9-1,NP_001008213.1
Q96CV9-1,NM_001008212.1
Q96CV9-1,NP_001008214.1
Q96CV9-1,NM_001008213.1
Q96CV9-1,NP_068815.2
Q96CV9-1,NM_021980.4
Q9UBM4,NP_055174.1
Q9UBM4,NM_014359.3
Q9UBM4,XP_011507708.1
Q9UBM4,XM_011509406.2
Q9P1Q5,NP_055380.2
Q9P1Q5,NM_014565.2
Q9Y585,NP_036484.1
Q9Y585,NM_012352.2
Q8NGR6,NP_001004450.1
Q8NGR6,NM_001004450.1
Q8NGR6,XP_016870184.1
Q8NGR6,XM_017014695.1
Q8NGR6,XP_016870185.1
Q8NGR6,XM_017014696.1
Q15619,NP_036485.2
Q15619,NM_012353.2
P34982,NP_002539.2
P34982,NM_002548.2
P58170,NP_055381.1
P58170,NM_014566.1
P30953,NP_003544.2
P30953,NM_003553.2
P47887,NP_003545.1
P47887,NM_003554.2
O43749,NP_036492.1
O43749,NM_012360.1
O43749,XP_011520809.1
O43749,XM_011522507.2
P47890,NP_003546.1
P47890,NM_003555.1
O60431,NP_001004713.1
O60431,NM_001004713.1
Q8NGS3,NP_001004451.1
Q8NGS3,NM_001004451.1
Q8NGS2,NP_473448.1
Q8NGS2,NM_054107.1
Q8NGS2,XP_016870112.1
Q8NGS2,XM_017014623.1
Q8NGS1,NP_001004452.1
Q8NGS1,NM_001004452.1
Q8NGR3,NP_543135.1
Q8NGR3,NM_080859.1
Q8NH94,NP_001005236.3
Q8NH94,NM_001005236.3
Q8NH93,NP_001005234.1
Q8NH93,NM_001005234.1
Q8NGR5,NP_001005235.1
Q8NGR5,NM_001005235.1
Q8NGR2,NP_001004453.2
Q8NGR2,NM_001004453.2
Q8NGR8,NP_001004454.1
Q8NGR8,NM_001004454.1
Q8NGR8,XP_016869773.1
Q8NGR8,XM_017014284.1
Q8NGR8,XP_016869774.1
Q8NGR8,XM_017014285.1
Q8NGR8,XP_016869775.1
Q8NGR8,XM_017014286.1
Q8NGA1,NP_001004456.1
Q8NGA1,NM_001004456.1
Q8NGS0,NP_036495.1
Q8NGS0,NM_012363.1
Q8NGR9,NP_001004457.1
Q8NGR9,NM_001004457.1
Q15612,NP_036496.1
Q15612,NM_012364.1
Q8NH92,NP_001004458.1
Q8NH92,NM_001004458.1
Q8NGQ3,NP_001004459.1
Q8NGQ3,NM_001004459.1
Q8NGT9,NP_001001802.2
Q8NGT9,NM_001001802.2
Q8NGT9,NP_001005287.1
Q8NGT9,NM_001005287.1
Q6IF42,NP_001005480.2
Q6IF42,NM_001005480.2
O95047,NP_112170.1
O95047,NM_030908.2
Q96R48,NP_036497.1
Q96R48,NM_012365.1
Q96R45,NP_001005328.1
Q96R45,NM_001005328.1
Q96R45,XP_016885947.1
Q96R45,XM_017030458.1
Q9GZK3,NP_149046.2
Q9GZK3,NM_033057.2
O76000,NP_001005226.1
O76000,NM_001005226.2
P58173,NP_036499.1
P58173,NM_012367.1
Q5JQS5,NP_001004492.1
Q5JQS5,NM_001004492.1
O95371,NP_036500.2
O95371,NM_012368.2
Q8N628,NP_932340.3
Q8N628,NM_198074.4
Q9H210,NP_003691.1
Q9H210,NM_003700.1
Q8NGH3,NP_001004684.1
Q8NGH3,NM_001004684.1
Q13607,NP_036501.2
Q13607,NM_012369.2
Q13607,XP_011514321.1
Q13607,XM_011516019.2
Q13607,XP_011514322.1
Q13607,XM_011516020.2
O95006,NP_001004685.1
O95006,NM_001004685.1
Q8NGZ5,NP_001001915.1
Q8NGZ5,NM_001001915.1
Q8NGZ4,NP_001001914.1
Q8NGZ4,NM_001001914.1
Q5TZ20,NP_001013373.1
Q5TZ20,NM_001013355.1
Q9GZK4,NP_001304943.1
Q9GZK4,NM_001318014.1
Q9GZK4,NP_001304951.1
Q9GZK4,NM_001318022.1
Q9GZK4,NP_112145.1
Q9GZK4,NM_030883.4
Q9GZK4,XP_011512772.1
Q9GZK4,XM_011514470.2
Q9GZK4,XP_011512774.1
Q9GZK4,XM_011514472.2
Q9GZK4,XP_011512775.1
Q9GZK4,XM_011514473.2
Q9GZK4,XP_011512781.1
Q9GZK4,XM_011514479.2
Q9GZK4,XP_011512785.1
Q9GZK4,XM_011514483.2
Q9GZK4,XP_011512786.1
Q9GZK4,XM_011514484.2
Q9GZK4,XP_016866226.1
Q9GZK4,XM_017010737.1
Q9GZK4,XP_016866227.1
Q9GZK4,XM_017010738.1
Q9GZK4,XP_016866228.1
Q9GZK4,XM_017010739.1
O95918,NP_009091.3
O95918,NM_007160.3
Q9GZK6,NP_001335223.1
Q9GZK6,NM_001348294.1
O76002,NP_112167.2
O76002,NM_030905.2
O76001,NP_001005216.2
O76001,NM_001005216.3
Q8NGT1,NP_995581.1
Q8NGT1,NM_205859.1
Q8NGT1,XP_011516822.1
Q8NGT1,XM_011518520.2
Q8NH16,NP_001004686.1
Q8NH16,NM_001004686.2
Q8NH16,XP_011542460.1
Q8NH16,XM_011544158.2
Q8NG85,NP_001004687.1
Q8NG85,NM_001004687.1
Q8NG80,NP_001245213.1
Q8NG80,NM_001258284.1
Q8NGY9,NP_001001963.1
Q8NGY9,NM_001001963.1
Q8N349,NP_001291464.1
Q8N349,NM_001304535.1
Q8N349,NP_787107.1
Q8N349,NM_175911.3
Q8N349,XP_011542471.1
Q8N349,XM_011544169.2
Q96R28,NP_001004688.1
Q96R28,NM_001004688.1
Q8NG83,NP_001004689.1
Q8NG83,NM_001004689.1
Q96R27,NP_059974.1
Q96R27,NM_017504.1
A3KFT3,NP_001004690.1
A3KFT3,NM_001004690.1
Q8NG81,NP_001004691.1
Q8NG81,NM_001004691.1
Q9NQN1,NP_063950.2
Q9NQN1,NM_019897.2
O43869,NP_112166.1
O43869,NM_030904.1
Q6IF00,NP_001004136.1
Q6IF00,NM_001004136.1
Q8NH03,NP_001005495.1
Q8NH03,NM_001005495.1
Q8NH00,NP_001004696.1
Q8NH00,NM_001004696.1
Q6IEZ7,NP_001004697.1
Q6IEZ7,NM_001004697.1
Q8NHC8,NP_001005471.1
Q8NHC8,NM_001005471.1
A6NH00,NP_001005522.1
A6NH00,NM_001005522.1
A6NH00,XP_011542480.1
A6NH00,XM_011544178.2
A6NH00,XP_016856661.1
A6NH00,XM_017001172.1
Q8NHB1,NP_001245212.1
Q8NHB1,NM_001258283.1
Q96R30,NP_996763.1
Q96R30,NM_206880.1
Q9Y3N9,NP_112165.1
Q9Y3N9,NM_030903.3
Q7Z3T1,NP_001001957.2
Q7Z3T1,NM_001001957.2
A6NFC9,NP_001004698.1
A6NFC9,NM_001004698.2
Q8NGV0,NP_001001657.1
Q8NGV0,NM_001001657.1
Q8NG97,NP_001004699.1
Q8NG97,NM_001004699.2
P47881,NP_002541.2
P47881,NM_002550.2
P47881,XP_016880184.1
P47881,XM_017024695.1
P47881,XP_016880185.1
P47881,XM_017024696.1
P47893,NP_002542.3
P47893,NM_002551.3
P47888,NP_036505.2
P47888,NM_012373.2
Q8NH83,NP_001005272.3
Q8NH83,NM_001005272.3
Q8NGF8,NP_001005470.1
Q8NGF8,NM_001005470.1
Q8NH37,NP_001004702.1
Q8NH37,NM_001004702.1
Q8NGB2,NP_001335152.1
Q8NGB2,NM_001348223.1
Q8NH72,NP_001004704.1
Q8NH72,NM_001004704.1
Q6IEV9,NP_001004700.2
Q6IEV9,NM_001004700.2
Q96R67,NP_001005270.3
Q96R67,NM_001005270.4
Q8NGP0,NP_001001955.2
Q8NGP0,NM_001001955.2
Q8NGM1,NP_001001920.1
Q8NGM1,NM_001001920.1
Q8NGL9,NP_001004701.2
Q8NGL9,NM_001004701.2
Q15615,NP_036506.1
Q15615,NM_012374.1
P58180,NP_001004707.1
P58180,NM_001004707.3
Q8NGN0,NP_001001965.1
Q8NGN0,NM_001001965.1
Q8NGJ1,NP_001004708.1
Q8NGJ1,NM_001004708.1
Q8NGE8,NP_001004711.1
Q8NGE8,NM_001004711.1
Q8NGI6,NP_001004705.1
Q8NGI6,NM_001004705.1
Q8NGI4,NP_001004706.1
Q8NGI4,NM_001004706.1
P0C645,NP_001304036.1
P0C645,NM_001317107.1
Q6IEY1,NP_001005221.2
Q6IEY1,NM_001005221.2
Q6IEY1,NP_001005224.1
Q6IEY1,NM_001005224.1
Q6IEY1,NP_001005277.1
Q6IEY1,NM_001005277.1
Q6IEY1,XP_016857897.1
Q6IEY1,XM_017002408.1
Q6IEY1,XP_016857898.1
Q6IEY1,XM_017002409.1
Q6IEY1,XP_016857899.1
Q6IEY1,XM_017002410.1
Q6IEY1,XP_016857900.1
Q6IEY1,XM_017002411.1
Q6IEY1,XP_016864827.1
Q6IEY1,XM_017009338.1
Q96R69,NP_001004195.2
Q96R69,NM_001004195.2
Q8NH21,NP_001005484.1
Q8NH21,NM_001005484.1
Q8NGB9,NP_001005326.1
Q8NGB9,NM_001005326.1
Q8NGD4,NP_001004063.2
Q8NGD4,NM_001004063.2
Q8NGD4,XP_011535455.1
Q8NGD4,XM_011537153.2
Q8NGD2,NP_001005501.1
Q8NGD2,NM_001005501.1
Q8NGD3,NP_001005483.1
Q8NGD3,NM_001005483.1
Q8NH42,NP_001004714.1
Q8NH42,NM_001004714.1
Q8NGD5,NP_001004712.1
Q8NGD5,NM_001004712.1
Q8NH41,NP_001005486.1
Q8NH41,NM_001005486.1
Q8NGC6,NP_001004715.1
Q8NGC6,NM_001004715.1
Q8NH43,NP_001004717.1
Q8NH43,NM_001004717.1
Q8NGD0,NP_001005500.1
Q8NGD0,NM_001005500.1
Q8NGB6,NP_001004719.2
Q8NGB6,NM_001004719.2
Q8NGD1,NP_001004723.1
Q8NGD1,NM_001004723.2
Q8N0Y3,NP_001005241.2
Q8N0Y3,NM_001005241.3
Q8N0Y3,XP_011544524.1
Q8N0Y3,XM_011546222.1
Q8N0Y3,XP_011544526.1
Q8N0Y3,XM_011546224.2
Q8N0Y3,XP_016885604.1
Q8N0Y3,XM_017030115.1
Q8N0Y3,XP_016885605.1
Q8N0Y3,XM_017030116.1
Q8N0Y3,XP_016885606.1
Q8N0Y3,XM_017030117.1
Q8N0Y3,XP_016885607.1
Q8N0Y3,XM_017030118.1
Q8IXE1,NP_001004724.1
Q8IXE1,NM_001004724.1
Q8NGL7,NP_001004124.1
Q8NGL7,NM_001004124.2
Q8NH05,NP_751944.1
Q8NH05,NM_172194.1
Q8NGB4,NP_001004725.1
Q8NGB4,NM_001004725.1
Q8NH73,NP_001004059.2
Q8NH73,NM_001004059.2
Q8NH49,NP_001004726.1
Q8NH49,NM_001004726.1
Q8NGF9,NP_001004727.1
Q8NGF9,NM_001004727.1
Q8NGJ0,NP_001004728.1
Q8NGJ0,NM_001004728.1
Q8NGI9,NP_001001954.1
Q8NGI9,NM_001001954.1
Q96R09,NP_001005566.1
Q96R09,NM_001005566.2
Q8NH48,NP_001005469.1
Q8NH48,NM_001005469.1
Q96R08,NP_001004733.1
Q96R08,NM_001004733.2
Q8NGF7,NP_001005489.1
Q8NGF7,NM_001005489.1
A6NL26,NP_001005218.1
A6NL26,NM_001005218.1
Q8NGR4,NP_001001923.1
Q8NGR4,NM_001001923.1
Q8NGL4,NP_001001967.1
Q8NGL4,NM_001001967.1
Q8NGL3,NP_001004735.1
Q8NGL3,NM_001004735.1
Q8NGK9,NP_001005496.1
Q8NGK9,NM_001005496.1
Q8NGL1,NP_001001952.1
Q8NGL1,NM_001001952.1
O95221,NP_003688.1
O95221,NM_003697.1
A6NKK0,NP_001005338.1
A6NKK0,NM_001005338.1
Q8NGV7,NP_001005482.1
Q8NGV7,NM_001005482.1
Q8NGV6,NP_001005479.1
Q8NGV6,NM_001005479.1
Q8NGV6,XP_011511420.1
Q8NGV6,XM_011513118.2
Q13606,NP_006628.1
Q13606,NM_006637.1
Q8NH18,NP_001005492.1
Q8NH18,NM_001005492.1
Q8NHB7,NP_001004736.2
Q8NHB7,NM_001004736.3
Q8NHB8,NP_001004737.1
Q8NHB8,NM_001004737.1
A6NET4,NP_001005516.1
A6NET4,NM_001005516.1
A6NMS3,NP_001005517.1
A6NMS3,NM_001005517.1
Q8NGL2,NP_001004738.1
Q8NGL2,NM_001004738.2
Q8NGL0,NP_001004739.1
Q8NGL0,NM_001004739.1
Q8NGP8,NP_001004740.1
Q8NGP8,NM_001004740.1
Q8NGP4,NP_001004742.2
Q8NGP4,NM_001004742.2
Q8NGP6,NP_001005282.1
Q8NGP6,NM_001005282.1
Q8NGP3,NP_001004743.1
Q8NGP3,NM_001004743.1
Q6IEU7,NP_001004741.1
Q6IEU7,NM_001004741.1
Q96RB7,NP_001005245.1
Q96RB7,NM_001005245.1
Q8WZ92,NP_703145.1
Q8WZ92,NM_153444.1
Q8WZ94,NP_703146.1
Q8WZ94,NM_153445.1
Q8NH85,NP_001004744.1
Q8NH85,NM_001004744.1
Q8NG75,NP_001004745.1
Q8NG75,NM_001004745.1
Q8NGG2,NP_001004746.1
Q8NGG2,NM_001004746.1
Q8NGG3,NP_001004747.1
Q8NGG3,NM_001004747.1
Q9UGF6,NP_110503.3
Q9UGF6,NM_030876.5
Q9UGF6,XP_011513231.1
Q9UGF6,XM_011514929.2
Q9UGF6,XP_011513232.1
Q9UGF6,XM_011514930.2
Q8NH69,NP_001001960.1
Q8NH69,NM_001001960.1
O95222,NP_003687.2
O95222,NM_003696.2
O95007,NP_001005281.1
O95007,NM_001005281.1
Q6IFH4,NP_001005853.1
Q6IFH4,NM_001005853.1
Q8NGW1,NP_775486.1
Q8NGW1,NM_173351.1
Q96RD1,NP_001005182.1
Q96RD1,NM_001005182.1
Q9NZP2,NP_473446.1
Q9NZP2,NM_054105.1
Q9NZP0,NP_473445.1
Q9NZP0,NM_054104.1
Q8NGE1,NP_001005494.1
Q8NGE1,NM_001005494.1
A6NF89,NP_001005493.1
A6NF89,NM_001005493.1
Q8NGZ6,NP_001005286.1
Q8NGZ6,NM_001005286.1
Q8NGY2,NP_001005279.1
Q8NGY2,NM_001005279.2
Q8NGY3,NP_001005327.2
Q8NGY3,NM_001005327.2
Q8NGW6,NP_001005184.1
Q8NGW6,NM_001005184.1
Q8NGM8,NP_001005325.1
Q8NGM8,NM_001005325.1
Q8NGY5,NP_001005185.1
Q8NGY5,NM_001005185.1
Q8NGY5,XP_016855814.1
Q8NGY5,XM_017000325.1
Q8NGY5,XP_016855815.1
Q8NGY5,XM_017000326.1
Q8NGY5,XP_016855816.1
Q8NGY5,XM_017000327.1
Q8NGY6,NP_001005278.1
Q8NGY6,NM_001005278.1
Q8NGX9,NP_001153797.1
Q8NGX9,NM_001160325.1
Q8NGQ2,NP_001005186.2
Q8NGQ2,NM_001005186.2
Q8NH40,NP_001001968.1
Q8NH40,NM_001001968.1
Q8NGN1,NP_001005187.1
Q8NGN1,NM_001005187.1
Q8N148,NP_001001667.1
Q8N148,NM_001001667.1
Q8NH79,NP_001005188.1
Q8NH79,NM_001005188.1
Q8NGX8,NP_001005189.1
Q8NGX8,NM_001005189.1
Q15622,NP_059976.1
Q15622,NM_017506.1
Q15622,XP_011526214.1
Q15622,XM_011527912.2
Q15622,XP_011526215.1
Q15622,XM_011527913.2
O76100,NP_001005190.1
O76100,NM_001005190.1
O14581,NP_112163.1
O14581,NM_030901.1
O76099,NP_945182.1
O76099,NM_198944.1
O76099,XP_005259910.1
O76099,XM_005259853.3
O60412,NP_036509.1
O60412,NM_012377.1
Q96RA2,NP_787079.1
Q96RA2,NM_175883.2
Q8NG98,NP_001005191.1
Q8NG98,NM_001005191.2
Q8NGA0,NP_001005192.2
Q8NGA0,NM_001005192.2
Q8NG99,NP_001005193.1
Q8NG99,NM_001005193.1
Q8NG95,NP_001001958.1
Q8NG95,NM_001001958.1
Q8NGG7,NP_001005194.1
Q8NGG7,NM_001005194.1
Q96RD0,NP_001005468.1
Q96RD0,NM_001005468.1
Q96RD0,XP_016873024.1
Q96RD0,XM_017017535.1
Q96RD0,XP_016873025.1
Q96RD0,XM_017017536.1
Q8NGG8,NP_001005467.1
Q8NGG8,NM_001005467.1
Q8NGG8,XP_016873205.1
Q8NGG8,XM_017017716.1
Q8NGG8,XP_016873206.1
Q8NGG8,XM_017017717.1
Q8NGG8,XP_016873207.1
Q8NGG8,XM_017017718.1
Q96RC9,NP_001005196.1
Q96RC9,NM_001005196.1
Q15620,NP_036510.1
Q15620,NM_012378.1
Q8NGG6,NP_001005195.1
Q8NGG6,NM_001005195.1
Q8WZ84,NP_001002917.1
Q8WZ84,NM_001002917.1
Q9GZM6,NP_001002918.1
Q9GZM6,NM_001002918.1
Q8NGM9,NP_001005197.1
Q8NGM9,NM_001005197.1
Q15617,NP_001002905.1
Q15617,NM_001002905.1
Q8NG78,NP_001005198.1
Q8NG78,NM_001005198.1
Q8NG78,XP_011540964.1
Q8NG78,XM_011542662.2
Q8NG78,XP_011540965.1
Q8NG78,XM_011542663.2
Q8NG78,XP_011540966.1
Q8NG78,XM_011542664.2
Q8NG78,XP_011540967.1
Q8NG78,XM_011542665.2
Q8NG78,XP_011540968.1
Q8NG78,XM_011542666.2
Q8NG78,XP_011540969.1
Q8NG78,XM_011542667.2
Q8NGG4,NP_001005199.1
Q8NGG4,NM_001005199.1
Q8N162,NP_001005200.1
Q8N162,NM_001005200.1
Q8N146,NP_001005201.1
Q8N146,NM_001005201.1
Q8N0Y5,NP_001003750.1
Q8N0Y5,NM_001003750.1
Q8NGP2,NP_001005205.2
Q8NGP2,NM_001005205.2
Q8NGG0,NP_001004064.1
Q8NGG0,NM_001004064.1
Q8NGG5,NP_001002907.1
Q8NGG5,NM_001002907.1
Q8NH51,NP_001005202.1
Q8NH51,NM_001005202.1
Q8NH50,NP_001004058.2
Q8NH50,NM_001004058.2
Q8NH09,NP_001005203.2
Q8NH09,NM_001005203.2
Q8NH10,NP_001005204.1
Q8NH10,NM_001005204.1
P0C7N1,NP_001013374.2
P0C7N1,NM_001013356.2
P0C7N5,NP_001013375.1
P0C7N5,NM_001013357.1
Q8NGT5,NP_001001658.1
Q8NGT5,NM_001001658.1
Q8NGU2,NP_001001656.1
Q8NGU2,NM_001001656.1
Q8NH87,NP_001005213.1
Q8NH87,NM_001005213.1
Q8NGQ1,NP_001005284.1
Q8NGQ1,NM_001005284.1
Q8NGQ6,NP_001005211.1
Q8NGQ6,NM_001005211.1
Q8NGE7,NP_001005243.1
Q8NGE7,NM_001005243.1
Q8NGQ5,NP_001005212.1
Q8NGQ5,NM_001005212.3
Q8NGE9,NP_001005283.1
Q8NGE9,NM_001005283.2
Q96SN7,NP_001119812.1
Q96SN7,NM_001126340.2
Q96SN7,NP_001258747.1
Q96SN7,NM_001271818.1
Q96SN7,NP_116220.1
Q96SN7,NM_032831.3
Q9BRQ5,NP_689501.1
Q9BRQ5,NM_152288.2
Q13415,NP_001177747.1
Q13415,NM_001190818.1
Q13415,NP_001177748.1
Q13415,NM_001190819.1
Q13415,NP_004144.2
Q13415,NM_004153.3
Q13416,NP_006181.1
Q13416,NM_006190.4
Q13416,XP_006712618.1
Q13416,XM_006712555.3
Q9UBD5-3,NP_001184188.1
Q9UBD5-3,NM_001197259.1
Q9UBD5-1,NP_036513.2
Q9UBD5-1,NM_012381.3
Q9UBD5-2,NP_862820.1
Q9UBD5-2,NM_181837.2
O43929-1,NP_001177808.1
O43929-1,NM_001190879.2
O43929-2,NP_001177810.1
O43929-2,NM_001190881.2
O43929-3,NP_001177811.1
O43929-3,NM_001190882.2
O43929-1,NP_002543.2
O43929-1,NM_002552.4
O43929-1,NP_859525.1
O43929-1,NM_181741.3
O43929-1,NP_859526.1
O43929-1,NM_181742.3
